mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
50	50	196	196	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	578								
50	50	198	198	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	579								
51	51	203	203	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	580	de-							
51	51	201	201	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	581	de-							
51	51	202	202	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	582	du-							20
51	51	200	200	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	583								
51	51	201	201	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	584								
51	51	202	202	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	585	5							
52	52	204	204	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	586	du-							
52	52	206	206	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	587	ctus							
52	52	204	204	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	588								20
52	52	205	205	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	589								
52	52	206	206	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	590	ctus							
52	52	204	204	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	591	6							
52	52	206	206	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	592								
53	53	210	210	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	593	ad							
53	53	421/2	421/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	594	be-							
53	53	211	211	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	595	a-							
53	53	423/2	423/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	596	tam							
53	53	208	208	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	597	ad							
53	53	417/2	417/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	598	be-							
53	53	209	209	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	599	a-							
53	53	419/2	419/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	600	tam							
53	53	210	210	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	601	il-							
53	53	211	211	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	602	lam							
53	53	423/2	423/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	603	per-							
53	53	208	208	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	604								
53	53	210	210	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	605								
54	54	212	212	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	606	il-							
54	54	213	213	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	607	lam							
54	54	427/2	427/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	608	per-							
54	54	214	214	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	609	ve-							
54	54	859/4	859/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	610								
54	54	215	215	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	611								
54	54	863/4	863/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	612								
54	54	212	212	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	613	ve-							
54	54	851/4	851/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	614								
54	54	213	213	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	615								
54	54	855/4	855/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	616								
54	54	214	214	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	617								
54	54	859/4	859/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	618								
54	54	215	215	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	619								
54	54	861/4	861/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	620								
54	54	431/2	431/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	621								
54	54	863/4	863/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	622								
54	54	212	212	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	623								
54	54	214	214	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	624								
54	54	215	215	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	625								
55	55	216	216	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	626								21
55	55	867/4	867/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	627								21
55	55	217	217	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	628								21
55	55	869/4	869/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	629								21
55	55	435/2	435/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	630								21
55	55	871/4	871/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	631								21
55	55	218	218	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	632								21
55	55	875/4	875/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	633								21
55	55	219	219	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	634								21
55	55	877/4	877/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	635								21
55	55	439/2	439/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	636								21
55	55	879/4	879/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	637								21
55	55	216	216	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	638								22
55	55	867/4	867/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	639								22
55	55	217	217	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	640								22
55	55	869/4	869/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	641								22
55	55	435/2	435/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	642								22
55	55	871/4	871/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	643								22
55	55	218	218	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	644								22
55	55	875/4	875/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	645								22
55	55	219	219	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	646								22
55	55	877/4	877/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	647								22
55	55	439/2	439/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	648								22
55	55	879/4	879/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	649								22
55	55	216	216	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	650								
55	55	218	218	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	651								
56	56	220	220	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	652								
56	56	443/2	443/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	653	ni-							
56	56	222	222	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	654	am							
56	56	220	220	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	655								
56	56	443/2	443/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	656	ni-							
56	56	222	222	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	657	am							
56	56	220	220	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	658								
56	56	443/2	443/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	659								
56	56	222	222	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	660								
57	57	224	224	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	661	ci-							
57	57	449/2	449/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	662	vi-							
57	57	225	225	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	663	ta-							
57	57	227	227	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	664	tem,							
57	57	224	224	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	665	ci-							
57	57	451/2	451/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	666	vi-							
57	57	226	226	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	667	ta-							
57	57	224	224	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	668								
57	57	225	225	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	669								
57	57	226	226	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	670	4							
57	57	227	227	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	671								
58	58	228	228	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	672	ad							
58	58	457/2	457/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	673	be-							
58	58	229	229	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	674	a-							
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	675	tam,							
58	58	230	230	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	676	ad							
58	58	461/2	461/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	677	be-							
58	58	231	231	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	678	a-							
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	679	tam							
58	58	228	228	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	680	tem,							
58	58	230	230	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	681	ad							
58	58	461/2	461/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	682	be-							
58	58	231	231	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	683	a-							
58	58	463/2	463/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	684	tam							
58	58	228	228	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	685								
58	58	230	230	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	686								
59	59	232	232	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	687	il-							
59	59	233	233	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	688	lam							
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	689	per-							
59	59	234	234	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	690	ve-							
59	59	471/2	471/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	691	ni-							
59	59	232	232	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	692	il-							
59	59	233	233	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	693	lam							
59	59	467/2	467/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	694	per-							
59	59	234	234	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	695	ve-							
59	59	471/2	471/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	696	ni-							
59	59	232	232	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	697								
59	59	234	234	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	698								
59	59	471/2	471/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	699								
60	60	236	236	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	700	am							
60	60	238	238	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	701	ci-							
60	60	479/2	479/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	702	vi-							
60	60	236	236	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	703	am							
60	60	238	238	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	704	ci-							
60	60	477/2	477/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	705	vi-							
60	60	239	239	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	706	ta-							
60	60	236	236	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	707								
60	60	238	238	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	708								
60	60	239	239	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	709								
61	61	240	240	4.0	0	0	Chord	4/4	1	1	1	1	1	710	ta-							
61	61	240	240	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	711								23
61	61	241	241	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	712								23
61	61	483/2	483/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	713								23
61	61	242	242	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	714								
61	61	240	240	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	715	4							
61	61	242	242	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	716								
62	62	244	244	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	717	tem,							
62	62	247	247	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	718	u-							
62	62	495/2	495/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	719	bi							
62	62	244	244	4.0	0	0	Chord	4/4	2	1	1	1	1	720	tem,							
62	62	244	244	4.0	0	0	Chord	4/4	3	1	1	1	1	721								
63	63	248	248	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	722	est							
63	63	497/2	497/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	723	di-							
63	63	249	249	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	724	es							
63	63	499/2	499/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	725	ae-							
63	63	250	250	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	726	ter-							24
63	63	249	249	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	727	u-							
63	63	499/2	499/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	728	bi							
63	63	250	250	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	729	est							
63	63	501/2	501/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	730	di-							
63	63	251	251	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	731	es							
63	63	503/2	503/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	732	ae-							
63	63	248	248	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	733								
63	63	250	250	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	734								
64	64	252	252	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	735								24
64	64	253	253	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	736								
64	64	254	254	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	737	nus							
64	64	252	252	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	738	ter-							
64	64	254	254	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	739	nus							
64	64	252	252	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	740	4							
64	64	253	253	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	741								
64	64	254	254	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	742								
65	65	515/2	515/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	743	et							
65	65	258	258	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	744	u-							
65	65	517/2	517/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	745	nus							
65	65	259	259	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	746	o-							
65	65	513/2	513/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	747	et							
65	65	257	257	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	748	u-							
65	65	515/2	515/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	749	nus							
65	65	258	258	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	750	o-							
65	65	259	259	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	751	mni-							
65	65	519/2	519/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	752	um							
65	65	256	256	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	753								
65	65	258	258	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	754								
66	66	260	260	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	755	mni-							
66	66	521/2	521/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	756	um							
66	66	261	261	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	757	spi-							
66	66	1047/4	1047/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	758	ri-							
66	66	262	262	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	759	tus,							
66	66	260	260	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	760	spi-							25
66	66	521/2	521/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	761								
66	66	523/2	523/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	762	ri-							
66	66	262	262	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	763	tus							
66	66	260	260	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	764								
66	66	521/2	521/2	1.0	1/8	1/8	Chord	4/4	3	1	1/4	1/4	1	765	4							
66	66	523/2	523/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	766								
66	66	262	262	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	767								
67	67	529/2	529/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	768	u-							
67	67	265	265	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	769	bi							
67	67	531/2	531/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	770	est							
67	67	266	266	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	771	cer-							
67	67	533/2	533/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	772	ta,							
67	67	267	267	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	773	cer-							
67	67	264	264	4.0	0	0	Chord	4/4	3	1	1	1	1	774								
68	68	268	268	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	775								
68	68	269	269	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	776	ta							
68	68	539/2	539/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	777	se-							
68	68	270	270	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	778	cu-							
68	68	543/2	543/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	779	ri-							
68	68	268	268	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	780								
68	68	269	269	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	781	4							
68	68	271	271	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	782								
69	69	272	272	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	783	tas,							
69	69	275	275	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	784	et							
69	69	551/2	551/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	785	se-							
69	69	545/2	545/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	786	u-							
69	69	273	273	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	787	bi							
69	69	547/2	547/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	788	est							
69	69	274	274	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	789	cer-							
69	69	549/2	549/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	790	ta,							
69	69	275	275	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	791	cer-							
69	69	272	272	4.0	0	0	Chord	4/4	3	1	1	1	1	792								
70	70	276	276	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	793	cu-							
70	70	277	277	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	794	ra							
70	70	555/2	555/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	795	ae-							
70	70	278	278	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	796	ter-							
70	70	279	279	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	797	ni-							
70	70	276	276	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	798								
70	70	277	277	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	799	ta							
70	70	555/2	555/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	800	se-							
70	70	278	278	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	801	cu-							
70	70	559/2	559/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	802	ri-							
70	70	276	276	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	803	3							
70	70	277	277	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	804	4							
70	70	279	279	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	805	3							
71	71	280	280	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	806	tas,							
71	71	281	281	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	807	et							
71	71	563/2	563/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	808	se-							
71	71	282	282	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	809	cu-							
71	71	283	283	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	810	ra							
71	71	567/2	567/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	811	ae-							
71	71	280	280	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	812	tas,							
71	71	281	281	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	813	et							
71	71	563/2	563/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	814	se-							
71	71	282	282	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	815	cu-							
71	71	283	283	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	816	ra							
71	71	567/2	567/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	817	ae-							
71	71	280	280	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	818								
71	71	282	282	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	819								
71	71	283	283	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	820	6							
72	72	284	284	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	821	ter-							
72	72	571/2	571/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	822	ni-							
72	72	286	286	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	823	tas,							
72	72	284	284	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	824	ter-							
72	72	285	285	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	825	ni-							
72	72	286	286	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	826	tas,							
72	72	287	287	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	827	et							
72	72	575/2	575/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	828	ae-							
72	72	284	284	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	829	4							
72	72	285	285	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	830	3							
72	72	286	286	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	831								
72	72	287	287	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	832								
73	73	288	288	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	833	ter-							
73	73	289	289	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	834	na							
73	73	579/2	579/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	835	tran-							
73	73	290	290	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	836	qui-							
73	73	583/2	583/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	837	li-							
73	73	288	288	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	838								
73	73	289	289	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	839								
73	73	290	290	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	840								
74	74	293	293	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	841	et							
74	74	587/2	587/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	842	tran-							
74	74	294	294	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	843	quil-							
74	74	295	295	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	844	la							
74	74	591/2	591/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	845	fe-							
74	74	292	292	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	846	tas,							
74	74	292	292	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	847								
74	74	293	293	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	848								
74	74	295	295	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	849								
75	75	296	296	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	850	li-							
75	75	595/2	595/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	851	ci-							
75	75	298	298	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	852	tas,							
75	75	299	299	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	853	et							
75	75	296	296	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	854								
75	75	298	298	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	855								
75	75	299	299	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	856								
76	76	300	300	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	857	fe-							
76	76	301	301	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	858	lix							
76	76	603/2	603/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	859	su-							
76	76	302	302	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	860	a-							
76	76	607/2	607/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	861	vi-							
76	76	300	300	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	862								
76	76	301	301	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	863								
76	76	302	302	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	864								
77	77	305	305	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	865	et							
77	77	611/2	611/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	866	su-							
77	77	306	306	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	867	a-							
77	77	307	307	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	868	vis							
